Date,Open,High,Low,Close,Adj Close,Volume
2022-09-07,358.859985,366.380005,358.690002,365.679993,355.463593,4137000
2022-09-08,363.380005,368.480011,362.269989,368.070007,357.786865,3692000
2022-09-09,370.239990,374.609985,369.980011,373.750000,363.308136,2621600
2022-09-12,375.820007,378.510010,375.510010,377.859985,367.303284,2961400
2022-09-13,369.339996,370.529999,360.279999,361.380005,351.283752,5549200
2022-09-14,362.579987,364.170013,359.529999,362.730011,352.596039,3555500
2022-09-15,361.160004,363.970001,357.399994,358.679993,348.659149,3807500
2022-09-16,354.559998,356.480011,352.690002,355.859985,345.917969,4452300
2022-09-19,352.799988,358.589996,352.750000,358.589996,348.571716,3412600
2022-09-20,355.380005,356.380005,351.829987,354.549988,344.644562,3624000
2022-09-21,356.380005,359.299988,348.309998,348.309998,338.578918,5102400
2022-09-22,347.549988,348.540009,344.670013,345.369995,335.721008,5555600
2022-09-23,342.079987,342.079987,335.309998,339.630005,330.141418,10491500
2022-09-26,338.230011,341.660004,335.070007,336.339996,326.943359,5405700
2022-09-27,339.790009,341.839996,333.079987,335.390015,326.019928,5795700
2022-09-28,334.799988,342.100006,333.179993,340.480011,332.423676,8683900
2022-09-29,337.149994,337.299988,330.529999,333.380005,325.491669,7230100
2022-09-30,332.570007,336.190002,328.119995,328.299988,320.531860,7736600
2022-10-03,331.790009,338.660004,330.100006,336.980011,329.006470,5739000
2022-10-04,342.140015,347.329987,342.130005,347.209991,338.994446,5110000
2022-10-05,343.119995,348.640015,340.859985,346.609985,338.408630,4755800
2022-10-06,345.179993,347.980011,342.489990,342.959991,334.844971,3879600
2022-10-07,339.079987,339.339996,331.649994,333.329987,325.442841,5168100
2022-10-10,334.470001,334.670013,328.660004,330.839996,323.011749,3933900
2022-10-11,329.200012,333.559998,326.850006,328.660004,320.883331,4968100
2022-10-12,329.149994,330.579987,327.440002,327.640015,319.887482,3235100
2022-10-13,320.839996,337.679993,319.869995,336.220001,328.264465,6396900
2022-10-14,338.619995,340.190002,328.029999,328.649994,320.873566,4879400
2022-10-17,334.570007,338.100006,334.459991,337.000000,329.025970,3889500
2022-10-18,344.679993,345.000000,337.769989,340.970001,332.902100,4903300
2022-10-19,339.040009,341.670013,335.899994,338.609985,330.597900,4403200
2022-10-20,338.170013,342.420013,335.049988,335.829987,327.883667,3459100
2022-10-21,335.500000,344.390015,334.130005,343.899994,335.762756,4362400
2022-10-24,345.450012,349.230011,342.869995,348.089996,339.853607,5639400
2022-10-25,348.049988,354.029999,348.029999,353.750000,345.379669,5203400
2022-10-26,350.700012,356.170013,350.440002,351.109985,342.802124,4277700
2022-10-27,352.049988,353.790009,348.600006,349.230011,340.966614,4145300
2022-10-28,349.040009,357.980011,348.950012,357.380005,348.923767,4388100
2022-10-31,355.160004,356.920013,354.049988,354.950012,346.551300,6431000
2022-11-01,358.529999,358.769989,352.290009,353.519989,345.155090,8014300
2022-11-02,352.779999,357.130005,344.410004,344.500000,336.348511,5022500
2022-11-03,341.339996,343.809998,338.899994,340.829987,332.765350,4534800
2022-11-04,346.410004,348.019989,340.000000,345.820007,337.637299,3655400
2022-11-07,347.059998,349.709991,345.100006,349.140015,340.878754,3316600
2022-11-08,350.209991,353.869995,347.079987,351.040009,342.733826,3237200
2022-11-09,349.079987,350.220001,343.359985,343.869995,335.733459,3570800
2022-11-10,356.519989,363.010010,354.410004,362.690002,354.108154,4603600
2022-11-11,363.690002,367.019989,361.739990,366.160004,357.496033,4877400
2022-11-14,364.570007,367.790009,362.890015,363.220001,354.625641,5274300
2022-11-15,368.649994,369.739990,362.589996,366.220001,357.554596,4597800
2022-11-16,364.700012,365.519989,362.850006,363.440002,354.840424,2755100
2022-11-17,358.799988,362.989990,358.570007,362.390015,353.815247,3278500
2022-11-18,365.459991,365.589996,361.230011,363.989990,355.377350,2574400
2022-11-21,362.769989,363.739990,360.869995,362.709991,354.127655,2397900
2022-11-22,364.510010,367.679993,363.209991,367.540009,358.843384,2316000
2022-11-23,367.209991,370.359985,367.019989,369.839996,361.088959,2590900
2022-11-25,369.390015,370.339996,369.059998,369.799988,361.049896,1423400
2022-11-28,366.859985,368.380005,363.149994,363.950012,355.338348,3553600
2022-11-29,363.929993,365.179993,361.480011,363.309998,354.713440,2507800
2022-11-30,363.450012,374.589996,361.649994,374.489990,365.628906,4748800
2022-12-01,375.869995,377.000000,372.049988,374.540009,365.677734,4608600
2022-12-02,369.660004,374.880005,369.660004,374.000000,365.150513,3596000
2022-12-05,371.279999,372.190002,365.989990,367.339996,358.648132,3707000
2022-12-06,367.089996,367.609985,359.929993,362.029999,353.463745,3911000
2022-12-07,361.049988,363.609985,360.309998,361.329987,352.780273,3338000
2022-12-08,363.130005,365.149994,361.600006,364.179993,355.562866,3604500
2022-12-09,363.000000,365.440002,361.339996,361.519989,352.965790,4271400
2022-12-12,362.279999,366.679993,361.579987,366.679993,358.003693,2946200
2022-12-13,377.109985,377.190002,366.799988,369.390015,360.649628,6161800
2022-12-14,369.100006,372.799988,364.250000,367.160004,358.472351,4707100
2022-12-15,362.470001,363.239990,356.459991,358.130005,349.656067,5126800
2022-12-16,355.649994,356.829987,351.790009,353.859985,345.487061,4533100
2022-12-19,354.130005,354.339996,349.250000,350.809998,342.509277,5538500
2022-12-20,348.450012,351.170013,347.209991,349.670013,343.031128,5068200
2022-12-21,352.200012,355.950012,351.700012,354.899994,348.161835,3832400
2022-12-22,351.980011,352.250000,344.339996,349.910004,343.266602,6458200
2022-12-23,348.929993,351.950012,347.350006,351.869995,345.189362,4572000
2022-12-27,351.760010,352.040009,348.850006,350.470001,343.815948,4303200
2022-12-28,350.420013,352.200012,345.899994,346.170013,339.597595,4464600
2022-12-29,348.910004,353.130005,348.470001,352.309998,345.621002,4086600
2022-12-30,349.790009,351.489990,347.760010,351.339996,344.669434,5325400
2023-01-03,353.179993,355.040009,347.190002,349.989990,343.345062,4957300
2023-01-04,352.100006,354.559998,349.200012,352.510010,345.817230,3119100
2023-01-05,350.730011,350.799988,348.059998,348.660004,342.040314,3216500
2023-01-06,351.589996,357.670013,348.739990,356.589996,349.819763,3464800
2023-01-09,358.730011,361.730011,356.220001,356.329987,349.564697,3775300
2023-01-10,355.839996,358.950012,354.959991,358.869995,352.056427,3495700
2023-01-11,360.410004,363.510010,359.660004,363.450012,356.549500,5710500
2023-01-12,364.480011,366.149994,360.600006,364.809998,357.883667,4743500
2023-01-13,361.679993,366.730011,361.470001,366.230011,359.276764,3015200
2023-01-17,366.190002,367.720001,364.869995,365.670013,358.727356,4942000
2023-01-18,366.670013,367.660004,359.579987,359.730011,352.900146,3931800
2023-01-19,357.760010,359.359985,355.850006,357.140015,350.359314,3569900
2023-01-20,358.450012,363.910004,356.880005,363.709991,356.804565,3265100
2023-01-23,364.510010,370.000000,363.649994,368.140015,361.150452,3243300
2023-01-24,366.570007,368.609985,365.420013,367.750000,360.767853,2702400
2023-01-25,363.779999,368.160004,361.660004,367.880005,360.895416,3061700
2023-01-26,370.459991,372.059998,367.609985,371.809998,364.750763,3460900
2023-01-27,370.890015,375.079987,370.760010,372.869995,365.790649,5549500
2023-01-30,370.149994,372.290009,367.859985,368.209991,361.219147,3280600
2023-01-31,368.609985,373.540009,368.329987,373.440002,366.349823,4181700
2023-02-01,372.440002,380.160004,369.760010,377.529999,370.362183,4941700
2023-02-02,381.250000,384.410004,379.399994,382.940002,375.669464,5207900
2023-02-03,378.230011,383.200012,377.790009,378.850006,371.657135,6472500
2023-02-06,376.579987,377.929993,375.019989,376.660004,369.508667,2880100
2023-02-07,375.790009,382.750000,374.619995,381.519989,374.276428,4504600
2023-02-08,379.690002,380.929993,376.730011,377.339996,370.175812,2921500
2023-02-09,380.970001,381.000000,372.950012,374.109985,367.007111,3327700
2023-02-10,373.000000,375.390015,372.200012,375.019989,367.899841,3256700
2023-02-13,375.649994,379.440002,375.200012,379.350006,372.147614,2980600
2023-02-14,377.959991,381.420013,375.450012,379.209991,372.010315,4718000
2023-02-15,377.149994,380.529999,376.329987,380.480011,373.256195,2820200
2023-02-16,375.660004,379.429993,375.089996,375.190002,368.066589,3077500
2023-02-17,373.179993,374.450012,371.320007,374.220001,367.115051,3285300
2023-02-21,370.399994,371.339996,366.480011,366.790009,359.826111,3109200
2023-02-22,367.179993,368.600006,364.839996,366.329987,359.374817,3872000
2023-02-23,369.070007,369.570007,364.130005,368.170013,361.179901,2867200
2023-02-24,363.309998,365.029999,361.730011,364.230011,357.314697,4055000
2023-02-27,367.489990,368.769989,364.589996,365.489990,358.550751,3300100
2023-02-28,365.010010,366.859985,364.049988,364.109985,357.196960,3022200
2023-03-01,363.339996,364.510010,361.450012,362.779999,355.892242,3764700
2023-03-02,360.809998,366.359985,360.529999,365.489990,358.550751,2727200
2023-03-03,367.290009,371.670013,366.700012,371.279999,364.230835,4913600
2023-03-06,372.260010,374.440002,371.299988,371.730011,364.672333,2638300
2023-03-07,371.630005,371.890015,365.390015,365.980011,359.031433,3546100
2023-03-08,366.109985,367.299988,364.440002,366.549988,359.590637,2906300
2023-03-09,367.350006,368.880005,358.850006,359.839996,353.008057,4409600
2023-03-10,359.329987,361.239990,353.140015,354.679993,347.946045,8360400
2023-03-13,350.760010,358.670013,349.760010,354.079987,347.357391,6478700
2023-03-14,358.880005,361.510010,355.630005,359.959991,353.125793,4798800
2023-03-15,354.459991,357.880005,352.570007,357.739990,350.947876,6610400
2023-03-16,355.540009,364.260010,354.989990,363.859985,356.951721,5016700
2023-03-17,362.760010,363.790009,358.420013,359.880005,353.047302,5189900
2023-03-20,360.470001,363.579987,359.820007,363.130005,356.235596,3099800
2023-03-21,366.420013,368.410004,364.880005,367.880005,360.895416,4117600
2023-03-22,367.779999,371.220001,361.660004,361.779999,354.911224,4094800
2023-03-23,364.480011,368.290009,360.119995,362.640015,355.754913,4787200
2023-03-24,359.980011,363.630005,357.720001,363.559998,358.125916,3740400
2023-03-27,365.730011,366.429993,363.399994,364.160004,358.716949,4144800
2023-03-28,363.540009,364.200012,361.679993,363.519989,358.086517,2413700
2023-03-29,367.399994,368.940002,366.290009,368.690002,363.179260,3636100
2023-03-30,371.230011,371.480011,369.100006,370.890015,365.346375,3316700
2023-03-31,371.779999,376.339996,371.649994,376.070007,370.448914,4159800
2023-04-03,375.600006,377.910004,375.220001,377.559998,371.916687,3525300
2023-04-04,378.190002,378.399994,374.130005,375.429993,369.818512,2713300
2023-04-05,374.709991,375.420013,372.890015,374.519989,368.922089,3227700
2023-04-06,373.670013,376.190002,372.720001,375.950012,370.330750,3076200
2023-04-10,373.549988,376.390015,372.959991,376.359985,370.734589,2671100
2023-04-11,376.899994,377.760010,375.690002,376.410004,370.783844,3069000
2023-04-12,378.399994,378.619995,374.320007,374.910004,369.306274,3624200
2023-04-13,375.910004,380.170013,375.440002,379.769989,374.093597,2680900
2023-04-14,379.269989,381.329987,376.720001,378.989990,373.325287,2981700
2023-04-17,378.839996,380.320007,377.679993,380.279999,374.596008,2721000
2023-04-18,381.839996,381.920013,379.239990,380.540009,374.852112,3019300
2023-04-19,378.730011,381.329987,378.670013,380.519989,374.832397,2671300
2023-04-20,377.779999,380.070007,376.940002,378.369995,372.714539,2953200
2023-04-21,378.679993,379.100006,376.820007,378.589996,372.931244,2762300
2023-04-24,378.480011,379.470001,377.230011,379.089996,373.423798,2310400
2023-04-25,377.179993,377.700012,373.019989,373.100006,367.523346,3795400
2023-04-26,373.660004,374.679993,370.980011,371.440002,365.888153,3766900
2023-04-27,373.890015,379.130005,373.670013,378.809998,373.147980,4302400
2023-04-28,378.040009,382.119995,378.000000,382.049988,376.339539,3386900
2023-05-01,381.730011,383.640015,381.519989,381.790009,376.083435,3069300
2023-05-02,381.059998,381.109985,374.670013,377.510010,371.867401,4311600
2023-05-03,377.910004,380.200012,374.600006,374.880005,369.276733,5513000
2023-05-04,373.839996,374.109985,370.920013,372.140015,366.577667,4421500
2023-05-05,375.739990,380.089996,375.429993,378.970001,373.305573,3134100
2023-05-08,379.410004,379.619995,377.880005,379.179993,373.512421,2957600
2023-05-09,377.709991,378.579987,377.329987,377.540009,371.896973,2271000
2023-05-10,380.279999,380.829987,375.640015,379.190002,373.522278,3512900
2023-05-11,378.470001,378.880005,376.670013,378.660004,373.000214,2676600
2023-05-12,379.850006,380.010010,375.839996,378.149994,372.497803,2530300
2023-05-15,378.739990,379.839996,376.910004,379.459991,373.788269,3882600
2023-05-16,378.390015,379.279999,376.910004,376.950012,371.315765,2275300
2023-05-17,378.850006,382.089996,377.279999,381.450012,375.748535,3222600
2023-05-18,381.260010,385.570007,381.000000,385.179993,379.422760,3340600
2023-05-19,386.019989,386.540009,383.440002,384.570007,378.821869,3646600
2023-05-22,384.660004,386.230011,383.470001,384.779999,379.028748,2784000
2023-05-23,383.190002,384.109985,380.079987,380.480011,374.793030,2887300
2023-05-24,378.910004,379.250000,376.570007,377.630005,371.985626,3611600
2023-05-25,380.989990,382.279999,378.920013,380.920013,375.226471,3315900
2023-05-26,381.640015,386.570007,381.540009,385.869995,380.102448,3042800
2023-05-30,387.760010,388.260010,384.760010,385.989990,380.220673,3968500
2023-05-31,384.309998,385.160004,382.420013,383.890015,378.152069,4205300
2023-06-01,384.200012,388.570007,382.970001,387.570007,381.777100,3563600
2023-06-02,390.079987,393.959991,389.540009,393.260010,387.381989,7365800
2023-06-05,393.540009,394.769989,391.790009,392.500000,386.633362,3481200
2023-06-06,392.049988,393.790009,391.410004,393.309998,387.431244,2894700
2023-06-07,393.670013,394.760010,391.540009,392.019989,386.160522,3942900
2023-06-08,391.959991,394.730011,391.290009,394.369995,388.475403,3455400
2023-06-09,395.049988,396.929993,394.079987,395.029999,389.125549,3060100
2023-06-12,395.980011,398.690002,395.299988,398.660004,392.701294,3792700
2023-06-13,400.019989,401.850006,399.399994,401.290009,395.291962,3913100
2023-06-14,401.609985,403.440002,398.459991,401.600006,395.597321,5161300
2023-06-15,401.000000,407.929993,400.890015,406.750000,400.670349,5285000
2023-06-16,408.690002,408.760010,404.890015,405.250000,399.192749,5132700
2023-06-20,403.489990,404.320007,401.260010,403.380005,397.350708,4242900
2023-06-21,402.309998,403.059998,400.670013,401.170013,395.173798,3423500
2023-06-22,400.279999,402.720001,399.950012,402.630005,396.611938,3141000
2023-06-23,399.329987,401.279999,398.929993,399.609985,393.637054,4205300
2023-06-26,399.040009,400.859985,397.730011,397.959991,392.011749,3250700
2023-06-27,398.799988,402.929993,398.390015,402.369995,396.355835,4302400
2023-06-28,401.350006,403.489990,400.709991,402.549988,396.533142,4320700
2023-06-29,400.600006,402.670013,400.190002,402.510010,398.052155,3914800
2023-06-30,405.399994,408.220001,405.290009,407.279999,402.769287,5160100
2023-07-03,406.920013,408.059998,406.679993,408.059998,403.540649,2372000
2023-07-05,406.010010,407.839996,406.010010,407.149994,402.640747,4230100
2023-07-06,403.779999,404.350006,401.559998,403.829987,399.357513,6040300
2023-07-07,403.029999,406.679993,402.709991,402.890015,398.427948,3672200
2023-07-10,402.630005,404.109985,402.059998,403.970001,399.495941,3362300
2023-07-11,404.769989,407.000000,403.769989,406.559998,402.057281,3181900
2023-07-12,410.190002,411.130005,408.790009,409.760010,405.221832,4246400
2023-07-13,411.540009,413.809998,411.130005,413.100006,408.524841,3273400
2023-07-14,413.940002,414.709991,412.079987,412.769989,408.198486,3678400
2023-07-17,412.649994,415.250000,412.630005,414.209991,409.622528,2963700
2023-07-18,413.910004,417.929993,413.540009,417.350006,412.727783,3597300
2023-07-19,418.070007,419.369995,417.489990,418.250000,413.617798,3494900
2023-07-20,417.299988,418.160004,414.820007,415.519989,410.918060,4085000
2023-07-21,417.109985,417.299988,415.480011,415.570007,410.967529,3175700
2023-07-24,416.579987,418.100006,416.019989,417.329987,412.708008,3471100
2023-07-25,417.079987,419.649994,417.070007,418.559998,413.924377,3949300
2023-07-26,417.619995,419.890015,416.579987,418.660004,414.023285,6138800
2023-07-27,421.790009,422.149994,414.920013,415.820007,411.214722,4149400
2023-07-28,418.929993,420.619995,418.160004,419.869995,415.219849,2701200
2023-07-31,420.320007,420.970001,419.049988,420.679993,416.020874,3452100
2023-08-01,419.260010,420.079987,418.549988,419.380005,414.735291,3118000
2023-08-02,416.459991,416.700012,412.880005,413.570007,408.989655,4973700
2023-08-03,411.679993,414.190002,411.089996,412.399994,407.832611,3022300
2023-08-04,414.149994,416.130005,410.029999,410.380005,405.834961,5714600
2023-08-07,412.290009,414.239990,411.640015,414.079987,409.493988,2598000
2023-08-08,411.760010,412.739990,409.130005,412.290009,407.723816,3780100
2023-08-09,412.660004,412.730011,408.850006,409.549988,405.014160,3145900
2023-08-10,411.799988,415.049988,408.619995,409.790009,405.251526,4588300
2023-08-11,407.950012,410.410004,407.339996,409.410004,404.875702,2917900
2023-08-14,408.559998,411.739990,408.309998,411.720001,407.160126,2772900
2023-08-15,410.089996,411.709991,406.410004,407.000000,402.492432,4686100
2023-08-16,406.589996,408.109985,403.869995,403.989990,399.515747,3353700
2023-08-17,405.329987,405.579987,400.369995,400.720001,396.281952,7102500
2023-08-18,398.170013,402.019989,397.850006,401.089996,396.647858,4156500
2023-08-21,402.140015,404.390015,399.989990,403.739990,399.268494,3292400
2023-08-22,405.350006,405.399994,402.059998,402.609985,398.151031,2648100
2023-08-23,403.559998,407.670013,403.470001,406.950012,402.442963,3250000
2023-08-24,408.600006,409.079987,401.399994,401.540009,397.092896,3458800
2023-08-25,403.079987,405.799988,399.709991,404.200012,399.723419,4417800
2023-08-28,406.359985,407.440002,405.100006,406.859985,402.353912,3236700
2023-08-29,406.779999,412.980011,406.570007,412.640015,408.069977,3482700
2023-08-30,413.029999,415.029999,412.399994,414.359985,409.770874,3004500
2023-08-31,414.980011,416.119995,413.660004,413.829987,409.246735,4751100
2023-09-01,416.459991,416.880005,413.209991,414.709991,410.117004,3587100
2023-09-05,414.200012,414.470001,412.769989,412.899994,408.327057,4426700
2023-09-06,412.100006,412.130005,407.829987,410.049988,405.508606,3744100
2023-09-07,407.170013,409.429993,406.859985,408.829987,404.302124,2245800
2023-09-08,408.820007,410.839996,408.489990,409.390015,404.855957,4124400
2023-09-11,411.880005,412.380005,410.290009,412.079987,407.516113,3346600
2023-09-12,410.700012,412.149994,409.290009,409.869995,405.330658,7595300
2023-09-13,410.029999,411.399994,408.989990,410.350006,405.805328,2529700
2023-09-14,412.670013,414.510010,411.420013,413.899994,409.316010,3660900
2023-09-15,412.339996,412.670013,408.480011,408.739990,404.213104,3999700
2023-09-18,408.579987,410.339996,408.160004,409.190002,404.658142,3014600
2023-09-19,408.220001,408.809998,405.709991,408.369995,403.847229,3623300
2023-09-20,409.459991,409.839996,404.329987,404.549988,400.069519,4009400
2023-09-21,401.799988,402.049988,397.690002,397.920013,393.513000,4621000
2023-09-22,398.799988,400.329987,396.559998,396.959991,392.563599,7204200
2023-09-25,395.760010,398.640015,395.369995,398.609985,394.195313,3227900
2023-09-26,395.720001,396.359985,391.959991,392.760010,388.410126,5734700
2023-09-27,393.839996,394.390015,389.450012,392.850006,388.499115,4837700
2023-09-28,390.869995,395.269989,390.329987,393.640015,390.765472,4065800
2023-09-29,396.619995,396.739990,391.299988,392.700012,389.832336,5762900
2023-10-02,391.899994,393.760010,389.970001,392.670013,389.802551,5886200
2023-10-03,390.579987,391.929993,386.029999,387.390015,384.561096,6886700
2023-10-04,387.730011,390.850006,386.399994,390.239990,387.390289,4333700
2023-10-05,389.890015,390.790009,386.950012,389.910004,387.062714,3329100
2023-10-06,387.690002,396.089996,386.410004,394.559998,391.678741,4896100
2023-10-09,392.769989,397.690002,392.309998,397.190002,394.289551,2959500
2023-10-10,397.769989,401.679993,397.390015,399.239990,396.324554,3289600
2023-10-11,400.269989,401.089996,397.989990,400.929993,398.002228,4181800
2023-10-12,401.480011,401.799988,396.200012,398.519989,395.609802,3872900
2023-10-13,399.809998,400.959991,394.959991,396.420013,393.525177,3769800
2023-10-16,398.570007,401.600006,398.339996,400.570007,397.644836,5150900
2023-10-17,397.630005,402.500000,397.309998,400.579987,397.654755,4214600
2023-10-18,398.890015,399.809998,394.220001,395.220001,392.333923,7329300
2023-10-19,395.970001,397.600006,391.140015,391.869995,389.008392,6708900
2023-10-20,391.380005,391.820007,386.839996,386.989990,384.164001,7546900
2023-10-23,385.480011,389.940002,383.850006,386.309998,383.488983,5537100
2023-10-24,388.279999,390.260010,386.549988,389.200012,386.357910,4451500
2023-10-25,387.600006,387.679993,383.119995,383.709991,380.907959,5471200
2023-10-26,382.630005,383.399994,378.149994,379.000000,376.232361,6959400
2023-10-27,380.529999,380.890015,375.950012,377.320007,374.564667,5638800
2023-10-30,379.910004,382.799988,378.709991,381.859985,379.071472,5795800
2023-10-31,382.350006,384.480011,380.559998,384.170013,381.364624,4523200
2023-11-01,385.089996,389.079987,384.619995,388.399994,385.563721,5549200
2023-11-02,391.929993,395.910004,391.920013,395.779999,392.889832,4752200
2023-11-03,397.920013,400.850006,397.839996,399.440002,396.523132,5980300
2023-11-06,400.119995,400.730011,398.459991,400.209991,397.287476,4007100
2023-11-07,400.260010,402.040009,399.230011,401.339996,398.409241,3358600
2023-11-08,401.989990,402.500000,399.559998,401.670013,398.736816,3731900
2023-11-09,402.809998,402.880005,398.209991,398.640015,395.728943,4145600
2023-11-10,400.589996,405.109985,399.140015,404.859985,401.903534,3992800
2023-11-13,403.589996,405.489990,402.820007,404.450012,401.496552,2872900
2023-11-14,410.040009,413.510010,409.890015,412.220001,409.209778,6973100
2023-11-15,413.540009,414.720001,412.369995,413.119995,410.103210,4414800
2023-11-16,412.739990,413.950012,411.750000,413.700012,410.678986,3798900
2023-11-17,413.940002,414.790009,412.869995,414.309998,411.284515,4696200
2023-11-20,413.989990,418.200012,413.980011,417.429993,414.381744,3517600
2023-11-21,416.399994,416.839996,415.299988,416.339996,413.299683,5248200
2023-11-22,418.070007,419.309998,417.059998,418.140015,415.086548,3692800
2023-11-24,418.190002,418.489990,417.839996,418.369995,415.314850,1351300
2023-11-27,417.790009,418.529999,417.230011,417.640015,414.590210,3632600
2023-11-28,417.250000,419.250000,416.709991,418.049988,414.997192,3382400
2023-11-29,420.059998,421.119995,417.369995,417.779999,414.729187,4092600
2023-11-30,418.540009,419.700012,416.570007,419.399994,416.337341,4405700
2023-12-01,418.829987,422.369995,418.250000,421.859985,418.779358,4971600
2023-12-04,418.649994,419.869995,417.500000,419.739990,416.674866,5806100
2023-12-05,418.339996,420.470001,418.000000,419.609985,416.545807,3419300
2023-12-06,421.609985,421.670013,417.459991,417.859985,414.808594,4201800
2023-12-07,419.809998,421.670013,419.279999,421.130005,418.054718,3248300
2023-12-08,420.369995,423.369995,420.149994,422.920013,419.831635,5121800
2023-12-11,422.410004,424.709991,422.220001,424.559998,421.459656,5247100
2023-12-12,424.220001,426.670013,423.269989,426.670013,423.554260,5982600
2023-12-13,426.880005,432.609985,426.510010,432.480011,429.321838,8659100
2023-12-14,434.220001,435.359985,431.239990,433.750000,430.582581,8349100
2023-12-15,433.190002,434.250000,432.239990,433.089996,429.927399,5281900
2023-12-18,434.640015,436.399994,434.450012,435.540009,432.359497,4280500
2023-12-19,436.040009,438.220001,435.950012,438.190002,434.990143,4061500
2023-12-20,435.510010,437.309998,429.899994,430.089996,428.711334,5783200
2023-12-21,433.130005,434.640015,430.859985,434.279999,432.887909,4621600
2023-12-22,435.459991,436.839996,433.480011,435.290009,433.894684,4035200
2023-12-26,435.670013,437.920013,435.579987,437.100006,435.698853,3835800
2023-12-27,436.899994,438.019989,436.420013,437.899994,436.496277,4271000
2023-12-28,438.250000,438.839996,437.660004,437.970001,436.566071,4703700
2023-12-29,437.869995,438.339996,434.940002,436.799988,435.399811,4374400
2024-01-02,433.910004,435.269989,432.359985,434.010010,432.618774,9076000
2024-01-03,432.320007,433.000000,430.250000,430.790009,429.409088,4805000
2024-01-04,430.329987,432.779999,429.209991,429.429993,428.053436,3945300
2024-01-05,429.589996,432.299988,428.640015,429.980011,428.601685,5723100
2024-01-08,430.450012,436.269989,430.369995,436.130005,434.731964,7222400
2024-01-09,433.619995,436.429993,433.160004,435.070007,433.675385,7939600
2024-01-10,435.769989,438.739990,435.480011,437.940002,436.536163,4278800
2024-01-11,438.940002,439.359985,434.000000,437.790009,436.386658,4796600
2024-01-12,439.109985,439.799988,436.730011,437.989990,436.585999,5180800
2024-01-16,436.790009,437.980011,434.739990,436.500000,435.100769,5730800
2024-01-17,433.600006,434.480011,431.809998,434.070007,432.678589,6044600
2024-01-18,435.579987,438.390015,434.160004,437.929993,436.526184,4331300
2024-01-19,439.000000,443.609985,438.309998,443.290009,441.869019,4832700
2024-01-22,444.769989,445.920013,443.679993,444.299988,442.875763,5870400
2024-01-23,444.829987,445.820007,443.779999,445.619995,444.191528,3251600
2024-01-24,448.320007,449.190002,445.750000,445.989990,444.560364,4568200
2024-01-25,448.140015,448.760010,446.109985,448.500000,447.062317,4167100
2024-01-26,448.100006,449.510010,447.160004,448.230011,446.793182,6404000
2024-01-29,448.230011,451.609985,447.709991,451.489990,450.042725,4543300
2024-01-30,450.839996,451.809998,450.440002,451.170013,449.723785,3410000
2024-01-31,449.040009,449.470001,443.750000,443.820007,442.397339,7108000
2024-02-01,445.350006,449.660004,444.649994,449.660004,448.218597,6138400
2024-02-02,450.010010,455.880005,449.690002,454.279999,452.823792,6251600
2024-02-05,453.730011,454.149994,450.540009,452.619995,451.169098,7101900
2024-02-06,453.579987,454.290009,452.209991,454.029999,452.574585,4383600
2024-02-07,456.149994,458.179993,455.269989,457.760010,456.292633,6763400
2024-02-08,457.809998,458.329987,457.029999,458.070007,456.601654,4184600
2024-02-09,458.540009,461.029999,458.170013,460.670013,459.193329,4002600
2024-02-12,460.609985,462.739990,459.750000,460.459991,458.983978,4564200
2024-02-13,454.480011,455.700012,451.000000,453.970001,452.514771,8152200
2024-02-14,456.579987,458.670013,454.399994,458.290009,456.820953,5624000
2024-02-15,458.899994,461.540009,458.429993,461.390015,459.911011,5695700
2024-02-16,461.079987,462.149994,458.399994,459.029999,457.558563,5526200
2024-02-20,457.440002,458.059998,454.429993,456.510010,455.046661,5306800
2024-02-21,455.320007,457.119995,453.600006,456.970001,455.505157,4223100
2024-02-22,463.220001,467.329987,462.320007,466.570007,465.074402,4328500
2024-02-23,468.089996,468.869995,466.089996,466.779999,465.283722,4050600
2024-02-26,467.190002,467.589996,464.940002,465.070007,463.579193,3450800
2024-02-27,465.709991,466.119995,463.910004,465.929993,464.436432,3586900
2024-02-28,464.489990,465.829987,464.109985,465.209991,463.718750,2800600
2024-02-29,466.970001,468.489990,464.470001,466.929993,465.433228,7332900
2024-03-01,467.829987,471.769989,467.429993,471.429993,469.918793,4833700
2024-03-04,470.609985,472.600006,470.600006,470.869995,469.360596,3970200
2024-03-05,468.950012,469.380005,464.059998,466.149994,464.655731,4616500
2024-03-06,469.250000,470.660004,467.320007,468.619995,467.117828,5325100
2024-03-07,471.630005,474.190002,470.779999,473.260010,471.742950,7149800
2024-03-08,473.769989,476.299988,469.820007,470.390015,468.882172,6281900
2024-03-11,469.200012,470.459991,467.390015,470.000000,468.493408,5323900
2024-03-12,471.920013,475.549988,469.570007,475.029999,473.507263,4811000
2024-03-13,475.309998,475.470001,472.899994,474.309998,472.789581,3544500
2024-03-14,475.160004,475.329987,470.450012,473.269989,471.752899,5153000
2024-03-15,470.410004,471.779999,468.720001,470.010010,468.503387,6802400
2024-03-18,473.950012,475.279999,472.500000,472.950012,471.433960,3939100
2024-03-19,472.200012,475.739990,471.290009,475.600006,474.075439,4550200
2024-03-20,475.540009,480.019989,474.929993,479.750000,478.212158,6179400
2024-03-21,482.619995,483.239990,481.209991,481.350006,479.807007,5044700
2024-03-22,479.869995,480.320007,478.820007,479.179993,479.179993,5876800
